word	zipf_frequency	tokens
ważny	4.64	['ważny']
wielokrotnie	4.64	['wielokrotnie']
wstyd	4.64	['wstyd']
zdobyć	4.64	['zdobyć']
zwycięstwo	4.64	['zwycięstwo']
adam	4.63	['adam']
auto	4.63	['auto']
budowa	4.63	['budowa']
dniem	4.63	['dniem']
francja	4.63	['francja']
milion	4.63	['milion']
młodzi	4.63	['młodzi']
obecny	4.63	['obecny']
okej	4.63	['okej']
początkowo	4.63	['początkowo']
pozwolić	4.63	['pozwolić']
połączenie	4.63	['połączenie']
regularnie	4.63	['regularnie']
sprzed	4.63	['sprzed']
stowarzyszenie	4.63	['stowarzyszenie']
szacunek	4.63	['szacunek']
uwierzyć	4.63	['uwierzyć']
wolnego	4.63	['wolnego']
wyrok	4.63	['wyrok']
wysoki	4.63	['wysoki']
zakupy	4.63	['zakupy']
zwierzęta	4.63	['zwierzęta']
akt	4.62	['akt']
ben	4.62	['ben']
byle	4.62	['byle']
byliśmy	4.62	['byliśmy']
cele	4.62	['cele']
choćby	4.62	['choćby']
czerwony	4.62	['czerwony']
data	4.62	['data']
dół	4.62	['dół']
fajny	4.62	['fajny']
głośno	4.62	['głośno']
idealnie	4.62	['idealnie']
kawałek	4.62	['kawałek']
obiad	4.62	['obiad']
owszem	4.62	['owszem']
podobny	4.62	['podobny']
pole	4.62	['pole']
poseł	4.62	['poseł']
prl	4.62	['prl']
produkcja	4.62	['produkcja']
seria	4.62	['seria']
sieć	4.62	['sieć']
stworzyć	4.62	['stworzyć']
test	4.62	['test']
utrzymać	4.62	['utrzymać']
wprost	4.62	['wprost']
wykorzystać	4.62	['wykorzystać']
założyć	4.62	['założyć']
zwrócić	4.62	['zwrócić']
badanie	4.61	['badanie']
białe	4.61	['białe']
czwartek	4.61	['czwartek']
dostanie	4.61	['dostanie']
europa	4.61	['europa']
festiwal	4.61	['festiwal']
forma	4.61	['forma']
ksiądz	4.61	['ksiądz']
słabo	4.61	['słabo']
trzymać	4.61	['trzymać']
uzyskać	4.61	['uzyskać']
wzdłuż	4.61	['wzdłuż']
właściciel	4.61	['właściciel']
zamian	4.61	['zamian']
ziemia	4.61	['ziemia']
środowisko	4.61	['środowisko']
armia	4.60	['armia']
biznes	4.60	['biznes']
byłaby	4.60	['byłaby']
całość	4.60	['całość']
chronić	4.60	['chronić']
fragment	4.60	['fragment']
kary	4.60	['kary']
las	4.60	['las']
marsz	4.60	['marsz']
oddać	4.60	['oddać']
oj	4.60	['oj']
reakcja	4.60	['reakcja']
se	4.60	['se']
start	4.60	['start']
szczyt	4.60	['szczyt']
treść	4.60	['treść']
urodziny	4.60	['urodziny']
wow	4.60	['wow']
wprowadzenie	4.60	['wprowadzenie']
wygrać	4.60	['wygrać']
zapewnić	4.60	['zapewnić']
cholera	4.59	['cholera']
działo	4.59	['działo']
ktokolwiek	4.59	['ktokolwiek']
naród	4.59	['naród']
nieźle	4.59	['nieźle']
odpowiedzialność	4.59	['odpowiedzialność']
osiągnąć	4.59	['osiągnąć']
poznań	4.59	['poznań']
przekonać	4.59	['przekonać']
sen	4.59	['sen']
skutek	4.59	['skutek']
sprzedaż	4.59	['sprzedaż']
stop	4.59	['stop']
wiedza	4.59	['wiedza']
wojsko	4.59	['wojsko']
wygląd	4.59	['wygląd']
zachować	4.59	['zachować']
absolutnie	4.58	['absolutnie']
będziecie	4.58	['będziecie']
czyta	4.58	['czyta']
częściowo	4.58	['częściowo']
drużyna	4.58	['drużyna']
francuski	4.58	['francuski']
głęboko	4.58	['głęboko']
jasno	4.58	['jasno']
koniecznie	4.58	['koniecznie']
krzysztof	4.58	['krzysztof']
krótko	4.58	['krótko']
kurs	4.58	['kurs']
letni	4.58	['letni']
michał	4.58	['michał']
mózg	4.58	['mózg']
następny	4.58	['następny']
oba	4.58	['oba']
odkąd	4.58	['odkąd']
powstrzymać	4.58	['powstrzymać']
południe	4.58	['południe']
publicznie	4.58	['publicznie']
rozmowa	4.58	['rozmowa']
serwis	4.58	['serwis']
st	4.58	['st']
szeroko	4.58	['szeroko']
uniwersytet	4.58	['uniwersytet']
wbrew	4.58	['wbrew']
wpis	4.58	['wpis']
wtorek	4.58	['wtorek']
zapłacić	4.58	['zapłacić']
średnio	4.58	['średnio']
świadomość	4.58	['świadomość']
amerykański	4.57	['amerykański']
aresztowany	4.57	['aresztowany']
dziesięć	4.57	['dziesięć']
george	4.57	['george']
gratulacje	4.57	['gratulacje']
głowa	4.57	['głowa']
kanał	4.57	['kanał']
najwyższy	4.57	['najwyższy']
obecność	4.57	['obecność']
odnośnie	4.57	['odnośnie']
piwo	4.57	['piwo']
polityk	4.57	['polityk']
pracownik	4.57	['pracownik']
przygotować	4.57	['przygotować']
próba	4.57	['próba']
rzeczywistość	4.57	['rzeczywistość']
sklep	4.57	['sklep']
spod	4.57	['spod']
sprzęt	4.57	['sprzęt']
spróbować	4.57	['spróbować']
stany	4.57	['stany']
bronić	4.56	['bronić']
dotąd	4.56	['dotąd']
gotowe	4.56	['gotowe']
janusz	4.56	['janusz']
kierowca	4.56	['kierowca']
koszt	4.56	['koszt']
logo	4.56	['logo']
ministerstwo	4.56	['ministerstwo']
obowiązek	4.56	['obowiązek']
ochrona	4.56	['ochrona']
okno	4.56	['okno']
pełen	4.56	['pełen']
podać	4.56	['podać']
pola	4.56	['pola']
powietrze	4.56	['powietrze']
robert	4.56	['robert']
top	4.56	['top']
up	4.56	['up']
wejście	4.56	['wejście']
wydanie	4.56	['wydanie']
wysoko	4.56	['wysoko']
zająć	4.56	['zająć']
ducha	4.55	['ducha']
góra	4.55	['góra']
ilu	4.55	['ilu']
para	4.55	['para']
piosenka	4.55	['piosenka']
powszechnie	4.55	['powszechnie']
producent	4.55	['producent']
reformy	4.55	['reformy']
tomasz	4.55	['tomasz']
usłyszeć	4.55	['usłyszeć']
wschód	4.55	['wschód']
wyjątkowo	4.55	['wyjątkowo']
wysłać	4.55	['wysłać']
zabrać	4.55	['zabrać']
zapomnieć	4.55	['zapomnieć']
zjeść	4.55	['zjeść']
święto	4.55	['święto']
święty	4.55	['święty']
chiny	4.54	['chiny']
choroba	4.54	['choroba']
daniel	4.54	['daniel']
dokument	4.54	['dokument']
dziwnie	4.54	['dziwnie']
hasło	4.54	['hasło']
instytut	4.54	['instytut']
korzystać	4.54	['korzystać']
krótki	4.54	['krótki']
ledwo	4.54	['ledwo']
maria	4.54	['maria']
młoda	4.54	['młoda']
młodzież	4.54	['młodzież']
najprawdopodobniej	4.54	['najprawdopodobniej']
niedaleko	4.54	['niedaleko']
odnaleźć	4.54	['odnaleźć']
odpowiedzieć	4.54	['odpowiedzieć']
przypadkiem	4.54	['przypadkiem']
rządy	4.54	['rządy']
siła	4.54	['siła']
skończyć	4.54	['skończyć']
zagrożenie	4.54	['zagrożenie']
złoto	4.54	['złoto']
ślub	4.54	['ślub']
am	4.53	['am']
ciekawy	4.53	['ciekawy']
dała	4.53	['dała']
dziennik	4.53	['dziennik']
edukacja	4.53	['edukacja']
grzegorz	4.53	['grzegorz']
hmm	4.53	['hmm']
indziej	4.53	['indziej']
komputer	4.53	['komputer']
medal	4.53	['medal']
nawzajem	4.53	['nawzajem']
oka	4.53	['oka']
określenie	4.53	['określenie']
przyjaciel	4.53	['przyjaciel']
siłą	4.53	['siłą']
transport	4.53	['transport']
usta	4.53	['usta']
użyć	4.53	['użyć']
wzór	4.53	['wzór']
czerwone	4.52	['czerwone']
jaja	4.52	['jaja']
jarosław	4.52	['jarosław']
koleś	4.52	['koleś']
kurde	4.52	['kurde']
leczenie	4.52	['leczenie']
lewo	4.52	['lewo']
live	4.52	['live']
ognia	4.52	['ognia']
ośrodek	4.52	['ośrodek']
podział	4.52	['podział']
pora	4.52	['pora']
racja	4.52	['racja']
radość	4.52	['radość']
rozdział	4.52	['rozdział']
szczęśliwy	4.52	['szczęśliwy']
wprowadzić	4.52	['wprowadzić']
wyobrazić	4.52	['wyobrazić']
zamiar	4.52	['zamiar']
śniadanie	4.52	['śniadanie']
as	4.51	['as']
bawić	4.51	['bawić']
be	4.51	['be']
biała	4.51	['biała']
chin	4.51	['chin']
dodatek	4.51	['dodatek']
dotychczas	4.51	['dotychczas']
dyskusja	4.51	['dyskusja']
element	4.51	['element']
godzina	4.51	['godzina']
gorąco	4.51	['gorąco']
kierunek	4.51	['kierunek']
kilkanaście	4.51	['kilkanaście']
klimat	4.51	['klimat']
mięso	4.51	['mięso']
niebo	4.51	['niebo']
oddział	4.51	['oddział']
potrzebny	4.51	['potrzebny']
rana	4.51	['rana']
słychać	4.51	['słychać']
wspaniały	4.51	['wspaniały']
wydział	4.51	['wydział']
zabawa	4.51	['zabawa']
zakończenie	4.51	['zakończenie']
zakład	4.51	['zakład']
zapytać	4.51	['zapytać']
zatrzymać	4.51	['zatrzymać']
średnia	4.51	['średnia']
babcia	4.50	['babcia']
boi	4.50	['boi']
cieszyć	4.50	['cieszyć']
doktor	4.50	['doktor']
dostępny	4.50	['dostępny']
dumny	4.50	['dumny']
dziadek	4.50	['dziadek']
em	4.50	['em']
en	4.50	['en']
gazu	4.50	['gazu']
głosowanie	4.50	['głosowanie']
jacek	4.50	['jacek']
kara	4.50	['kara']
kryzys	4.50	['kryzys']
marki	4.50	['marki']
masa	4.50	['masa']
mistrz	4.50	['mistrz']
niezbyt	4.50	['niezbyt']
nosić	4.50	['nosić']
opinia	4.50	['opinia']
otwarty	4.50	['otwarty']
polityczny	4.50	['polityczny']
prowadzenie	4.50	['prowadzenie']
przyjęcie	4.50	['przyjęcie']
rocznie	4.50	['rocznie']
ryby	4.50	['ryby']
uniknąć	4.50	['uniknąć']
usunąć	4.50	['usunąć']
środek	4.50	['środek']
blog	4.49	['blog']
dawać	4.49	['dawać']
dna	4.49	['dna']
dookoła	4.49	['dookoła']
linia	4.49	['linia']
lot	4.49	['lot']
marcin	4.49	['marcin']
nato	4.49	['nato']
ni	4.49	['ni']
not	4.49	['not']
przyjąć	4.49	['przyjąć']
północ	4.49	['północ']
płacić	4.49	['płacić']
rio	4.49	['rio']
rt	4.49	['rt']
teoria	4.49	['teoria']
trzecia	4.49	['trzecia']
wyjaśnić	4.49	['wyjaśnić']
zamek	4.49	['zamek']
zauważyć	4.49	['zauważyć']
zimno	4.49	['zimno']
związany	4.49	['związany']
złoty	4.49	['złoty']
żal	4.49	['żal']
aha	4.48	['aha']
byłaś	4.48	['byłaś']
doczekać	4.48	['doczekać']
drzewo	4.48	['drzewo']
duda	4.48	['duda']
dzieło	4.48	['dzieło']
fb	4.48	['fb']
gdańsk	4.48	['gdańsk']
marka	4.48	['marka']
obszar	4.48	['obszar']
oby	4.48	['oby']
odpowiedzialny	4.48	['odpowiedzialny']
ogromny	4.48	['ogromny']
open	4.48	['open']
plac	4.48	['plac']
pogoda	4.48	['pogoda']
prosty	4.48	['prosty']
przekazać	4.48	['przekazać']
przestrzeń	4.48	['przestrzeń']
przewodniczący	4.48	['przewodniczący']
stosunkowo	4.48	['stosunkowo']
studio	4.48	['studio']
symbol	4.48	['symbol']
tk	4.48	['tk']
trener	4.48	['trener']
tworzenie	4.48	['tworzenie']
wiatr	4.48	['wiatr']
wybrany	4.48	['wybrany']
wydawać	4.48	['wydawać']
władza	4.48	['władza']
zarazem	4.48	['zarazem']
zestaw	4.48	['zestaw']
zgoda	4.48	['zgoda']
głosować	4.47	['głosować']
hotel	4.47	['hotel']
kina	4.47	['kina']
mistrzostwa	4.47	['mistrzostwa']
międzynarodowy	4.47	['międzynarodowy']
nagroda	4.47	['nagroda']
ogień	4.47	['ogień']
ostro	4.47	['ostro']
pewność	4.47	['pewność']
pojęcie	4.47	['pojęcie']
przypomnieć	4.47	['przypomnieć']
referendum	4.47	['referendum']
reklama	4.47	['reklama']
religia	4.47	['religia']
scenariusz	4.47	['scenariusz']
serdecznie	4.47	['serdecznie']
sms	4.47	['sms']
spadek	4.47	['spadek']
spodnie	4.47	['spodnie']
stworzenie	4.47	['stworzenie']
troszkę	4.47	['troszkę']
wcześnie	4.47	['wcześnie']
wypowiedź	4.47	['wypowiedź']
zostawić	4.47	['zostawić']
ależ	4.46	['ależ']
bohater	4.46	['bohater']
gaz	4.46	['gaz']
gospodarka	4.46	['gospodarka']
kot	4.46	['kot']
lato	4.46	['lato']
man	4.46	['man']
małżeństwo	4.46	['małżeństwo']
morze	4.46	['morze']
nagranie	4.46	['nagranie']
pisarz	4.46	['pisarz']
pomyśleć	4.46	['pomyśleć']
pr	4.46	['pr']
si	4.46	['si']
starszy	4.46	['starszy']
szereg	4.46	['szereg']
us	4.46	['us']
włochy	4.46	['włochy']
ciepło	4.45	['ciepło']
ego	4.45	['ego']
ewentualnie	4.45	['ewentualnie']
facebook	4.45	['facebook']
gen	4.45	['gen']
imperium	4.45	['imperium']
minimum	4.45	['minimum']
obiekt	4.45	['obiekt']
opozycja	4.45	['opozycja']
otworzyć	4.45	['otworzyć']
pkt	4.45	['pkt']
porozmawiać	4.45	['porozmawiać']
posiadanie	4.45	['posiadanie']
pozytywnie	4.45	['pozytywnie']
prawnik	4.45	['prawnik']
przeżyć	4.45	['przeżyć']
silnik	4.45	['silnik']
solidarność	4.45	['solidarność']
sorry	4.45	['sorry']
sprzedać	4.45	['sprzedać']
szpital	4.45	['szpital']
ton	4.45	['ton']
tysiąc	4.45	['tysiąc']
zasada	4.45	['zasada']
zsrr	4.45	['zsrr']
ach	4.44	['ach']
an	4.44	['an']
automatycznie	4.44	['automatycznie']
brawo	4.44	['brawo']
chęć	4.44	['chęć']
czarno	4.44	['czarno']
damy	4.44	['damy']
deszcz	4.44	['deszcz']
gotowy	4.44	['gotowy']
mamo	4.44	['mamo']
mapa	4.44	['mapa']
pokaz	4.44	['pokaz']
polsko	4.44	['polsko']
poprawić	4.44	['poprawić']
płyta	4.44	['płyta']
rola	4.44	['rola']
samobójstwo	4.44	['samobójstwo']
sejm	4.44	['sejm']
społeczny	4.44	['społeczny']
stopień	4.44	['stopień']
umowa	4.44	['umowa']
utrzymanie	4.44	['utrzymanie']
wola	4.44	['wola']
wydarzenie	4.44	['wydarzenie']
zainteresowania	4.44	['zainteresowania']
zainteresowanie	4.44	['zainteresowanie']
zastosowanie	4.44	['zastosowanie']
zjawisko	4.44	['zjawisko']
agencja	4.43	['agencja']
anime	4.43	['anime']
bezpiecznie	4.43	['bezpiecznie']
czyżby	4.43	['czyżby']
delikatnie	4.43	['delikatnie']
dziewięć	4.43	['dziewięć']
edycja	4.43	['edycja']
filmik	4.43	['filmik']
istnienie	4.43	['istnienie']
kształt	4.43	['kształt']
mega	4.43	['mega']
mld	4.43	['mld']
obrazek	4.43	['obrazek']
okazja	4.43	['okazja']
podjąć	4.43	['podjąć']
pomagać	4.43	['pomagać']
prosta	4.43	['prosta']
przedstawić	4.43	['przedstawić']
specjalny	4.43	['specjalny']
stacja	4.43	['stacja']
służyć	4.43	['służyć']
telewizja	4.43	['telewizja']
towarzystwo	4.43	['towarzystwo']
udowodnić	4.43	['udowodnić']
unia	4.43	['unia']
uważać	4.43	['uważać']
użytkownik	4.43	['użytkownik']
wasz	4.43	['wasz']
własność	4.43	['własność']
york	4.43	['york']
zadowolony	4.43	['zadowolony']
złożyć	4.43	['złożyć']
doprowadzić	4.42	['doprowadzić']
dziewczynka	4.42	['dziewczynka']
gadać	4.42	['gadać']
igrzyska	4.42	['igrzyska']
katowice	4.42	['katowice']
komitet	4.42	['komitet']
kota	4.42	['kota']
mile	4.42	['mile']
mleko	4.42	['mleko']
młode	4.42	['młode']
nadzieja	4.42	['nadzieja']
nazwać	4.42	['nazwać']
pisanie	4.42	['pisanie']
pomnik	4.42	['pomnik']
pozycja	4.42	['pozycja']
przeciwnie	4.42	['przeciwnie']
przyjemność	4.42	['przyjemność']
rozwiązać	4.42	['rozwiązać']
skazany	4.42	['skazany']
so	4.42	['so']
spojrzeć	4.42	['spojrzeć']
sprawiedliwość	4.42	['sprawiedliwość']
słowem	4.42	['słowem']
uczuć	4.42	['uczuć']
ukraina	4.42	['ukraina']
wydawnictwo	4.42	['wydawnictwo']
występ	4.42	['występ']
zamach	4.42	['zamach']
zawody	4.42	['zawody']
zielone	4.42	['zielone']
artysta	4.41	['artysta']
at	4.41	['at']
bilet	4.41	['bilet']
bracia	4.41	['bracia']
del	4.41	['del']
dotrzeć	4.41	['dotrzeć']
dziwny	4.41	['dziwny']
gwiazda	4.41	['gwiazda']
impreza	4.41	['impreza']
kapitan	4.41	['kapitan']
lider	4.41	['lider']
londyn	4.41	['londyn']
magazyn	4.41	['magazyn']
metoda	4.41	['metoda']
metra	4.41	['metra']
naturalnie	4.41	['naturalnie']
oświadczenie	4.41	['oświadczenie']
pełno	4.41	['pełno']
platforma	4.41	['platforma']
podzielić	4.41	['podzielić']
poradzić	4.41	['poradzić']
powstały	4.41	['powstały']
przeważnie	4.41	['przeważnie']
sp	4.41	['sp']
tworzyć	4.41	['tworzyć']
tłum	4.41	['tłum']
uroczystości	4.41	['uroczystości']
użycie	4.41	['użycie']
wydać	4.41	['wydać']
wyjście	4.41	['wyjście']
zmieniać	4.41	['zmieniać']
zło	4.41	['zło']
ów	4.41	['ów']
cisza	4.40	['cisza']
ciśnienie	4.40	['ciśnienie']
dzisiejszy	4.40	['dzisiejszy']
galeria	4.40	['galeria']
interes	4.40	['interes']
internetowy	4.40	['internetowy']
jazda	4.40	['jazda']
kochać	4.40	['kochać']
konflikt	4.40	['konflikt']
kredyt	4.40	['kredyt']
marzenie	4.40	['marzenie']
napis	4.40	['napis']
obóz	4.40	['obóz']
okazać	4.40	['okazać']
pas	4.40	['pas']
pić	4.40	['pić']
pociąg	4.40	['pociąg']
pokonać	4.40	['pokonać']
port	4.40	['port']
pozbyć	4.40	['pozbyć']
przebieg	4.40	['przebieg']
przepis	4.40	['przepis']
republika	4.40	['republika']
spacer	4.40	['spacer']
wytłumaczyć	4.40	['wytłumaczyć']
zamknąć	4.40	['zamknąć']
zapach	4.40	['zapach']
ładny	4.40	['ładny']
śledztwo	4.40	['śledztwo']
bieg	4.39	['bieg']
czytanie	4.39	['czytanie']
dojść	4.39	['dojść']
egzamin	4.39	['egzamin']
he	4.39	['he']
jakikolwiek	4.39	['jakikolwiek']
julia	4.39	['julia']
ko	4.39	['ko']
koła	4.39	['koła']
miła	4.39	['miła']
opuścić	4.39	['opuścić']
piłka	4.39	['piłka']
polak	4.39	['polak']
popularność	4.39	['popularność']
postawić	4.39	['postawić']
powiedzmy	4.39	['powiedzmy']
produkt	4.39	['produkt']
sprawić	4.39	['sprawić']
statek	4.39	['statek']
stopniowo	4.39	['stopniowo']
stosunek	4.39	['stosunek']
wiecznie	4.39	['wiecznie']
wieś	4.39	['wieś']
wizerunek	4.39	['wizerunek']
zdrowy	4.39	['zdrowy']
zniszczyć	4.39	['zniszczyć']
łeb	4.39	['łeb']
autobus	4.38	['autobus']
autorka	4.38	['autorka']
dokonać	4.38	['dokonać']
dźwięk	4.38	['dźwięk']
jeździć	4.38	['jeździć']
kamień	4.38	['kamień']
kandydat	4.38	['kandydat']
krzyż	4.38	['krzyż']
miły	4.38	['miły']
niesamowicie	4.38	['niesamowicie']
poczuć	4.38	['poczuć']
prosić	4.38	['prosić']
prędkość	4.38	['prędkość']
rekord	4.38	['rekord']
rzut	4.38	['rzut']
samodzielnie	4.38	['samodzielnie']
scena	4.38	['scena']
silny	4.38	['silny']
skorzystać	4.38	['skorzystać']
skupić	4.38	['skupić']
skutecznie	4.38	['skutecznie']
stale	4.38	['stale']
sygnał	4.38	['sygnał']
szkolenie	4.38	['szkolenie']
uśmiech	4.38	['uśmiech']
wracać	4.38	['wracać']
wyzwanie	4.38	['wyzwanie']
zakup	4.38	['zakup']
zarząd	4.38	['zarząd']
zbiór	4.38	['zbiór']
zwyczajnie	4.38	['zwyczajnie']
andrzeja	4.37	['andrzeja']
chory	4.37	['chory']
dwadzieścia	4.37	['dwadzieścia']
idea	4.37	['idea']
jerzy	4.37	['jerzy']
kampania	4.37	['kampania']
ludność	4.37	['ludność']
narzędzie	4.37	['narzędzie']
obaj	4.37	['obaj']
or	4.37	['or']
pa	4.37	['pa']
pismo	4.37	['pismo']
podnieść	4.37	['podnieść']
poważny	4.37	['poważny']
pozostanie	4.37	['pozostanie']
redaktor	4.37	['redaktor']
równocześnie	4.37	['równocześnie']
spółka	4.37	['spółka']
spędzić	4.37	['spędzić']
talent	4.37	['talent']
taniec	4.37	['taniec']
temperatura	4.37	['temperatura']
tłumaczyć	4.37	['tłumaczyć']
używany	4.37	['używany']
zaufanie	4.37	['zaufanie']
zdolność	4.37	['zdolność']
znajomości	4.37	['znajomości']
zwykły	4.37	['zwykły']
życzenia	4.37	['życzenia']
ak	4.36	['ak']
biedny	4.36	['biedny']
chłopiec	4.36	['chłopiec']
ciasto	4.36	['ciasto']
dobro	4.36	['dobro']
ewa	4.36	['ewa']
hiszpański	4.36	['hiszpański']
kolej	4.36	['kolej']
kłamstwo	4.36	['kłamstwo']
lech	4.36	['lech']
mateusz	4.36	['mateusz']
odwiedzić	4.36	['odwiedzić']
opcja	4.36	['opcja']
operacja	4.36	['operacja']
podatek	4.36	['podatek']
przedstawienie	4.36	['przedstawienie']
przemysł	4.36	['przemysł']
rany	4.36	['rany']
słaby	4.36	['słaby']
służba	4.36	['służba']
typowy	4.36	['typowy']
umrzeć	4.36	['umrzeć']
van	4.36	['van']
witaj	4.36	['witaj']
wojciech	4.36	['wojciech']
wspierać	4.36	['wspierać']
wymiar	4.36	['wymiar']
węgry	4.36	['węgry']
alkohol	4.35	['alkohol']
aparat	4.35	['aparat']
baby	4.35	['baby']
cytat	4.35	['cytat']
demokracja	4.35	['demokracja']
duch	4.35	['duch']
gmina	4.35	['gmina']
gram	4.35	['gram']
humor	4.35	['humor']
li	4.35	['li']
liga	4.35	['liga']
martwić	4.35	['martwić']
odebrać	4.35	['odebrać']
odległość	4.35	['odległość']
pada	4.35	['pada']
porządek	4.35	['porządek']
powiat	4.35	['powiat']
przejście	4.35	['przejście']
przemoc	4.35	['przemoc']
przeprowadzić	4.35	['przeprowadzić']
prąd	4.35	['prąd']
region	4.35	['region']
robota	4.35	['robota']
rower	4.35	['rower']
rzecznik	4.35	['rzecznik']
skok	4.35	['skok']
stanisław	4.35	['stanisław']
szybki	4.35	['szybki']
trudny	4.35	['trudny']
wiosna	4.35	['wiosna']
włoch	4.35	['włoch']
analiza	4.34	['analiza']
czysto	4.34	['czysto']
dział	4.34	['dział']
ekipa	4.34	['ekipa']
etap	4.34	['etap']
fundacja	4.34	['fundacja']
generalnie	4.34	['generalnie']
kilkadziesiąt	4.34	['kilkadziesiąt']
klient	4.34	['klient']
lady	4.34	['lady']
lotnisko	4.34	['lotnisko']
most	4.34	['most']
nareszcie	4.34	['nareszcie']
ogłoszenie	4.34	['ogłoszenie']
onz	4.34	['onz']
pokolenie	4.34	['pokolenie']
prokurator	4.34	['prokurator']
społeczność	4.34	['społeczność']
stracić	4.34	['stracić']
tryb	4.34	['tryb']
trybunał	4.34	['trybunał']
udawać	4.34	['udawać']
współpraca	4.34	['współpraca']
wyjechać	4.34	['wyjechać']
wysoka	4.34	['wysoka']
zainteresowany	4.34	['zainteresowany']
zmarła	4.34	['zmarła']
zwany	4.34	['zwany']
ćwiczenia	4.34	['ćwiczenia']
beda	4.33	['beda']
bogaty	4.33	['bogaty']
brytania	4.33	['brytania']
chicago	4.33	['chicago']
dawniej	4.33	['dawniej']
jednostka	4.33	['jednostka']
kawa	4.33	['kawa']
kontrola	4.33	['kontrola']
maciej	4.33	['maciej']
mieszkać	4.33	['mieszkać']
napisy	4.33	['napisy']
niekoniecznie	4.33	['niekoniecznie']
opowieść	4.33	['opowieść']
papier	4.33	['papier']
ponoć	4.33	['ponoć']
pop	4.33	['pop']
potencjał	4.33	['potencjał']
powieść	4.33	['powieść']
rozkaz	4.33	['rozkaz']
smak	4.33	['smak']
stwierdzić	4.33	['stwierdzić']
słusznie	4.33	['słusznie']
uznać	4.33	['uznać']
vat	4.33	['vat']
who	4.33	['who']
wino	4.33	['wino']
wykonać	4.33	['wykonać']
wzajemnie	4.33	['wzajemnie']
zarządzanie	4.33	['zarządzanie']
zastanowić	4.33	['zastanowić']
zwrot	4.33	['zwrot']
ad	4.32	['ad']
aktywnie	4.32	['aktywnie']
aktywność	4.32	['aktywność']
bad	4.32	['bad']
biało	4.32	['biało']
burmistrz	4.32	['burmistrz']
cd	4.32	['cd']
chleb	4.32	['chleb']
cholernie	4.32	['cholernie']
czysta	4.32	['czysta']
dach	4.32	['dach']
dramat	4.32	['dramat']
karta	4.32	['karta']
niezły	4.32	['niezły']
odejść	4.32	['odejść']
ograniczenie	4.32	['ograniczenie']
określić	4.32	['określić']
otrzymać	4.32	['otrzymać']
plecy	4.32	['plecy']
poczekać	4.32	['poczekać']
pojechać	4.32	['pojechać']
popularny	4.32	['popularny']
posłowie	4.32	['posłowie']
pozwolenie	4.32	['pozwolenie']
propozycja	4.32	['propozycja']
protest	4.32	['protest']
płeć	4.32	['płeć']
rak	4.32	['rak']
richard	4.32	['richard']
spojrzenie	4.32	['spojrzenie']
straż	4.32	['straż']
szczecin	4.32	['szczecin']
totalnie	4.32	['totalnie']
traktować	4.32	['traktować']
tweet	4.32	['tweet']
uciec	4.32	['uciec']
ulubiony	4.32	['ulubiony']
wiara	4.32	['wiara']
zasięg	4.32	['zasięg']
łazienki	4.32	['łazienki']
łukasz	4.32	['łukasz']
ściśle	4.32	['ściśle']
będący	4.31	['będący']
charles	4.31	['charles']
dania	4.31	['dania']
europejski	4.31	['europejski']
flaga	4.31	['flaga']
franciszek	4.31	['franciszek']
kadry	4.31	['kadry']
katolicki	4.31	['katolicki']
kontrakt	4.31	['kontrakt']
kontynuować	4.31	['kontynuować']
korzystanie	4.31	['korzystanie']
latem	4.31	['latem']
mo	4.31	['mo']
morderstwo	4.31	['morderstwo']
niegdyś	4.31	['niegdyś']
normalny	4.31	['normalny']
plakat	4.31	['plakat']
posłuchać	4.31	['posłuchać']
połączyć	4.31	['połączyć']
pośród	4.31	['pośród']
przegląd	4.31	['przegląd']
przeszło	4.31	['przeszło']
przeze	4.31	['przeze']
płakać	4.31	['płakać']
rock	4.31	['rock']
rozpoczęcie	4.31	['rozpoczęcie']
rozwijać	4.31	['rozwijać']
sesja	4.31	['sesja']
teatr	4.31	['teatr']
tragedia	4.31	['tragedia']
turniej	4.31	['turniej']
